Player Name,Team,Price,pid,role,isoversea,isCap,isbatsman,isbowler,iswicketkeeper,base,Chennai Super Kings purse,Delhi Capitals purse,Gujrat Titans purse,Kolkata Knight Riders purse,Lucknow Super Giants purse,Mumbai Indians purse,Punjab Kings purse,Rajastan Royals purse,Royal Challengers Banglore purse,Sunrisers Hyderabad purse,Chennai Super Kings ba,Delhi Capitals ba,Gujrat Titans ba,Kolkata Knight Riders ba,Lucknow Super Giants ba,Mumbai Indians ba,Punjab Kings ba,Rajastan Royals ba,Royal Challengers Banglore ba,Sunrisers Hyderabad ba,Chennai Super Kings bo,Delhi Capitals bo,Gujrat Titans bo,Kolkata Knight Riders bo,Lucknow Super Giants bo,Mumbai Indians bo,Punjab Kings bo,Rajastan Royals bo,Royal Challengers Banglore bo,Sunrisers Hyderabad bo,Chennai Super Kings ar,Delhi Capitals ar,Gujrat Titans ar,Kolkata Knight Riders ar,Lucknow Super Giants ar,Mumbai Indians ar,Punjab Kings ar,Rajastan Royals ar,Royal Challengers Banglore ar,Sunrisers Hyderabad ar,Chennai Super Kings wk,Delhi Capitals wk,Gujrat Titans wk,Kolkata Knight Riders wk,Lucknow Super Giants wk,Mumbai Indians wk,Punjab Kings wk,Rajastan Royals wk,Royal Challengers Banglore wk,Sunrisers Hyderabad wk,Chennai Super Kings os,Delhi Capitals os,Gujrat Titans os,Kolkata Knight Riders os,Lucknow Super Giants os,Mumbai Indians os,Punjab Kings os,Rajastan Royals os,Royal Challengers Banglore os,Sunrisers Hyderabad os,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair
Daniel Sams,Mumbai Indians,2.6,208,ar,1,1,1,1,0,1.0,9.250000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.099999999999998,3.4499999999999993,6.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,7.0,6.0,8.0,8.0,5.0,3.0,5.0,3.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,7.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,10.688888888888888,45,145.31722054380666,14.147058823529411,1.3148148148148149,54,8.427906976744186,21.267605633802816,15.140845070422536,47.61155555555556,205.44123762376242,13.843863393810032,11.401830452834501,2.6518333333333315
Mitchell Santner,Chennai Super Kings,1.9,51,ar,1,1,1,1,0,1.0,9.250000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,6.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,7.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,13.422222222222222,45,132.45614035087718,27.454545454545453,0.9473684210526315,57,7.413309982486865,26.12962962962963,21.14814814814815,32.180285714285716,212.87273786407766,13.873558447920425,9.578157030304526,2.290500000000002
Romario Shepherd,Sunrisers Hyderabad,7.75,543,ar,1,1,1,1,0,0.75,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,6.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,9.88888888888889,9,158.92857142857142,17.8,1.1904761904761905,21,8.235,21.96,16.0,0.0,99.63285714285715,11.266917293233083,10.026941362916006,2.0158333333333336
Rahmanullah Gurbaz,Unsold,0.0,357,wk,1,1,1,0,1,0.5,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,6.0,5.099999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,5.0,26.974358974358974,39,157.01492537313433,26.974358974358974,0.0,0,0.0,0.0,0.0,499.4882527472528,82.26042857142859,0.0,0.0,1.4777500000000001
Ben McDermott,Unsold,0.0,534,wk,1,1,1,0,1,0.5,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,6.0,5.099999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,5.0,25.476923076923075,65,128.8715953307393,33.12,0.0,0,0.0,0.0,0.0,177.5150709020709,316.91731141868513,0.0,0.0,1.841
Glenn Phillips,Sunrisers Hyderabad,1.5,544,wk,1,1,1,0,1,1.5,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,6.0,5.099999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,5.0,28.024390243902438,82,140.55045871559633,29.844155844155843,0.6,5,8.916666666666668,35.666666666666664,24.0,620.528422055347,176.53954545454545,0.0,20.263473053892216,6.409
Jason Behrendorff,Royal Challengers Bangalore,0.75,135,bo,1,1,0,1,0,0.75,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,6.0,3.5999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,6.0,2.375,8,82.6086956521739,4.75,0.9487179487179487,39,7.110831234256926,25.43243243243243,21.45945945945946,0.0,29.871000000000002,12.11707317073171,43.61538461538462,1.2942500000000001
Nathan Ellis,Punjab Kings,0.75,837,bo,1,1,0,1,0,0.75,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,10.099999999999998,3.4499999999999993,5.25,3.5999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,5.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,3.0,4.0,6.0,7.0,6.0,5.9411764705882355,17,117.44186046511629,9.181818181818182,1.103448275862069,29,8.14354066985646,26.59375,19.59375,0.0,87.655,16.933945602260685,11.519447628202757,0.978
Fazalhaq Farooqi,Sunrisers Hyderabad,0.5,4147,bo,1,1,0,1,0,0.5,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,9.349999999999998,3.4499999999999993,5.25,3.5999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,6.0,7.0,5.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,6.0,7.0,6.0,0.0,1,0.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290000000000001
Siddarth Kaul,Royal Challengers Bangalore,0.75,98,bo,0,0,0,1,0,0.75,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,9.349999999999998,3.4499999999999993,5.25,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,6.0,7.0,5.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,6.0,7.0,7.0,1.3333333333333333,12,61.53846153846154,2.6666666666666665,1.150943396226415,53,8.420512820512819,26.918032786885245,19.18032786885246,0.0,7.8740000000000006,12.856051928216877,13.084990958408682,1.6096666666666666
Obed McCoy,Unsold,0.0,529,bo,1,1,0,1,0,0.75,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,6.0,7.0,7.0,4.777777777777778,9,126.47058823529412,10.75,1.2272727272727273,22,8.785714285714285,24.296296296296298,16.59259259259259,0.0,51.95209090909091,15.325014180374362,11.502517026946995,1.6988333333333336
Tymal Mills,Mumbai Indians,1.5,531,bo,1,1,0,1,0,1.0,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,15.9,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,6.0,7.0,7.0,3.5,6,80.76923076923077,7.0,1.0588235294117647,51,8.226315789473684,28.944444444444443,21.11111111111111,0.0,34.91852380952381,19.67112455424035,10.86031963571255,1.9954999999999998
Adam Milne,Chennai Super Kings,1.9,100,bo,1,1,0,1,0,1.5,7.350000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,6.0,18,131.70731707317074,13.5,1.0,38,7.4206730769230775,27.07894736842105,21.894736842105264,0.0,104.11197530864197,14.56580671461433,11.911099224391547,4.0609999999999955
Reece Topley,Unsold,0.0,507,bo,1,1,0,1,0,0.75,5.450000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,2.3333333333333335,3,77.77777777777779,7.0,1.4545454545454546,22,7.923076923076923,19.3125,14.625,0.0,36.622,14.649873532861507,7.6351446267799,2.5510595238095237
Andrew Tye,Unsold,0.0,179,bo,1,1,0,1,0,1.0,5.450000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,6.205128205128205,39,126.04166666666667,10.083333333333334,1.4123711340206186,97,8.278195488721805,21.43065693430657,15.532846715328468,0.0,163.20397674418606,13.96260111898723,10.495530909285927,2.5345
Sandeep Warrier,Unsold,0.0,57,bo,0,1,0,1,0,0.5,5.450000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,0.0,2,0.0,0.0,1.0,23,7.429735234215885,26.434782608695652,21.347826086956523,0.0,0.0,15.958977321970245,14.4,2.0360833333333335
Tanmay Agarwal,Unsold,0.0,285,ba,0,0,1,0,0,0.2,5.450000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,26.772727272727273,22,118.98989898989898,29.45,0.0,0,0.0,0.0,0.0,68.04326530612245,0.0,0.0,0.0,0.43400000000000033
Tom Kohler-Cadmore,Unsold,0.0,1126,wk,1,0,1,0,1,0.4,5.450000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,30.555555555555557,27,140.0679117147708,35.869565217391305,0.0,0,0.0,0.0,0.0,247.00705305755395,97.76717647058824,0.0,0.0,3.1010000000000004
Subhranshu Senapati,Chennai Super Kings,0.2,2116,ba,0,0,1,0,0,0.2,5.450000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,24.0,16,129.72972972972974,27.428571428571427,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39199999999999996
Apoorv Wankhade,Unsold,0.0,270,ba,0,0,1,0,0,0.2,5.250000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,22.928571428571427,14,126.87747035573122,22.928571428571427,0.0,0,0.0,0.0,0.0,0.0,72.23200000000001,0.0,0.0,0.5660000000000004
Atharva Ankolekar,Unsold,0.0,2734,ar,0,0,1,1,0,0.2,5.250000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,13.333333333333334,3,117.64705882352942,13.333333333333334,0.75,4,5.0,26.666666666666668,32.0,0.0,16.708,7.403225806451612,27.0,0.3853333333333336
Tim David,Mumbai Indians,8.25,803,ar,1,1,1,1,0,0.4,5.250000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,14.4,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,16.869565217391305,23,148.0916030534351,25.866666666666667,0.0,2,3.0,0.0,0.0,0.0,194.20685714285713,9.0,0.0,6.126499999999998
Pravin Dubey,Delhi Capitals,0.5,244,ar,0,0,1,1,0,0.2,5.250000000000003,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,6.15,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,8.0,5.0,5.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,16.384615384615383,26,129.8780487804878,25.058823529411764,0.7575757575757576,33,7.284172661870503,27.0,22.24,19.374352941176472,138.34272897196263,0.0,15.4739263803681,0.5928333333333334
Prerak Mankad,Punjab Kings,0.2,1978,ar,0,0,1,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,2.099999999999995,6.15,9.349999999999998,3.4499999999999993,4.5,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,20.944444444444443,18,142.8030303030303,31.416666666666668,1.0,15,8.394736842105264,21.266666666666666,15.2,58.852666666666664,81.568,0.0,0.0,0.3950000000000003
Suyash Prabhudessai,Royal Challengers Bangalore,0.3,2483,ar,0,0,1,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,2.099999999999995,6.15,9.149999999999999,3.4499999999999993,4.5,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,5.0,5.0,6.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,23.4,15,149.36170212765958,35.1,0.16666666666666666,6,7.545454545454545,83.0,66.0,0.0,70.7147142857143,0.0,36.0,0.6520000000000006
Ramandeep Singh,Mumbai Indians,0.2,2573,ar,0,0,1,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,2.099999999999995,6.15,9.149999999999999,3.4499999999999993,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,5.0,5.0,6.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,3,78.26086956521739,9.0,1.0,3,6.625,17.666666666666668,16.0,0.0,0.0,0.0,0.0,0.20986458333333297
B Sai Sudharsan,Lucknow Super Giants,0.2,4306,ar,0,0,1,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,2.099999999999995,5.95,9.149999999999999,3.4499999999999993,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,5.0,6.0,6.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765245563994828
Atharva Taide,Punjab Kings,0.2,2637,ar,0,0,1,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.95,9.149999999999999,3.4499999999999993,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765245563994828
Prashant Chopra,Unsold,0.0,192,ba,0,0,1,0,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.95,8.95,3.4499999999999993,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,31.772727272727273,22,116.5,36.78947368421053,0.0,6,8.5,0.0,0.0,38.897999999999996,0.0,0.0,0.0,0.46600000000000036
Dhruv Jurel,Rajasthan Royals,0.2,2812,wk,0,0,1,0,1,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.95,8.95,3.4499999999999993,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,14.0,2,75.67567567567568,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584999999999996
Aryan Juyal,Mumbai Indians,0.2,2265,wk,0,0,1,0,1,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.95,8.95,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,10.0,3,115.38461538461537,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22399999999999964
Vaibhav Arora,Punjab Kings,2.0,2829,bo,0,0,0,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.75,8.95,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,0.0,2,0.0,0.0,2.0,5,6.803571428571429,12.7,11.2,0.0,0.0,4.465723612622416,0.0,0.21691865079365055
Mukesh Choudhary,Chennai Super Kings,0.2,2618,bo,0,0,0,1,0,0.2,5.250000000000003,1.2999999999999998,4.8500000000000005,4.4,1.8999999999999952,5.75,6.949999999999999,3.249999999999999,4.2,3.0999999999999943,5.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,4.25,4,130.76923076923077,17.0,1.375,8,9.479289940828403,24.272727272727273,15.363636363636363,0.0,0.0,0.0,0.0,0.24216666666666614
